Fish_ID;Capture_Year;Capture_Qtr;Year_Class;Age_Capture;Decades;Decade;ICES_SD;TL_mm;Oto_Dors_L;Age;Ages;New L_age;Cal_Year;Annulus_Width;Cum_Ann_Width;Avg_MnMg06;Mg ESF06;Avg_SrCa;New_Salinity_class;SMHI year;SMHI hypox;Decade_anox_ch;Decade_anox;Year_hyp;Hypoxic volume 2;Hypoxic volume 0;Temp_year;T BY15 Annual. 30-90 m;T BY15 Q4. 30-90 m;BY15 Q4 salinitet 30_90m;Mean annual sal BY15 30_90 m ;O sat year;Neo year;Neo mean MnMg
2018_SD25_Q1_244;2018;1;2014;4;2010s;2010s;25;280;3116;0;1;83.61880232;2014;906;906;1.604847966;0.051950062;3.004106228;2;;;;;;;;;;;;;;;
Hypoxolith_C05_05_06;2010;1;2005;5;2000s;2000s;25;780;5027;4;5;768.554116005581;2009;1057;4953;0.092406983;0.096346694;3.72017983;2;;;;;;;;;;;;;;;
Hypoxolith_C05_05_06;2010;1;2005;5;2000s;2000s;25;780;5027;3;4;605.063583815029;2008;1151;3896;0.218517408;0.084765911;3.366087952;2;;;;;;;;;;;;;;;
Hypoxolith_C05_05_06;2010;1;2005;5;2000s;2000s;25;780;5027;2;3;427.033685469404;2007;1150;2745;0.444579598;0.080442948;2.866351589;1;;;;;;;;;;;;;;;
Hypoxolith_C05_05_06;2010;1;2005;5;2000s;2000s;25;780;5027;1;2;249.158461231812;2006;927;1595;0.440387149;0.084377663;2.160798754;1;;;;;;;;;;;;;;;
BITS-2019-82;2019;4;2016;3;2010s;2010s;25;280;2369;0;1;95.11966365;2016;824;824;1.079577211;0.071720036;2.961128007;1;;;;;;;;;;;;;;;
Hypoxolith_C05_05_08;2010;1;2005;5;2000s;2000s;25;780;4686;4;5;756.600513259196;2009;456;4545;0.05770591;0.085753664;4.227451826;3;;;;;;;;;;;;;;;
Hypoxolith_C05_05_08;2010;1;2005;5;2000s;2000s;25;780;4686;3;4;680.925577416595;2008;965;4089;0.154848339;0.088365754;5.746586849;4;;;;;;;;;;;;;;;
Hypoxolith_C05_05_08;2010;1;2005;5;2000s;2000s;25;780;4686;2;3;520.780153977759;2007;1404;3124;0.150868715;0.102074899;5.991802924;4;;;;;;;;;;;;;;;
Hypoxolith_C05_05_08;2010;1;2005;5;2000s;2000s;25;780;4686;1;2;287.781009409752;2006;1071;1720;0.510892611;0.088543874;3.951630521;2;;;;;;;;;;;;;;;
Gotland-96;2013;4;2011;3;2010s;2010s;28;280;2405;0;1;101.3778706;2011;855;855;0.755378159;0.059675128;2.602641287;1;;;;;;;;;;;;;;;
Hypoxolith_C05_05_09;2010;1;2005;5;2000s;2000s;25;590;4300;4;5;551.616317016317;2009;667;4019;0.047275227;0.085797263;3.119936625;2;;;;;;;;;;;;;;;
Hypoxolith_C05_05_09;2010;1;2005;5;2000s;2000s;25;590;4300;3;4;460.506293706294;2008;842;3352;0.193889781;0.090889983;2.910840241;1;;;;;;;;;;;;;;;
Hypoxolith_C05_05_09;2010;1;2005;5;2000s;2000s;25;590;4300;2;3;345.491841491841;2007;966;2510;0.568524401;0.084907189;5.15625931;4;;;;;;;;;;;;;;;
Hypoxolith_C05_05_09;2010;1;2005;5;2000s;2000s;25;590;4300;1;2;213.539393939394;2006;1017;1544;0.722181344;0.088846018;3.059141382;2;;;;;;;;;;;;;;;
HypCod_2005_01-12;2006;4;2003;3;2000s;2000s;25;280;2970;0;1;49.06678082;2003;540;540;0.964649572;0.034590845;2.796899979;1;;;;;;;;;;;;;;;
Hypoxolith_C05_05_10;2010;1;2006;4;2000s;2000s;25;540;4247;3;4;506.729289591692;2009;1071;3984;0.557462014;0.095799587;3.971651945;2;;;;;;;;;;;;;;;
Hypoxolith_C05_05_10;2010;1;2006;4;2000s;2000s;25;540;4247;2;3;371.242860514515;2008;930;2913;1.558150789;0.095673948;4.345979808;3;;;;;;;;;;;;;;;
Hypoxolith_C05_05_10;2010;1;2006;4;2000s;2000s;25;540;4247;1;2;253.593580363465;2007;1035;1983;0.869000822;0.097662728;4.235434987;3;;;;;;;;;;;;;;;
Hypoxolith_C88_01_01;1989;4;1988;1;1980s;1980s;25;280;2300;0;1;134.6480349;1988;1094;1094;0.74249973;0.047771887;3.250247724;2;;;;;;;;;;;;;;;
Hypoxolith_C05_05_11;2010;1;2005;5;2000s;2000s;25;470;3756;4;5;470;2009;404;3756;0.07442093;0.05139733;3.199244342;2;;;;;;;;;;;;;;;
Hypoxolith_C05_05_11;2010;1;2005;5;2000s;2000s;25;470;3756;3;4;419.742658836092;2008;597;3352;0.224252445;0.052449175;3.95735296;2;;;;;;;;;;;;;;;
Hypoxolith_C05_05_11;2010;1;2005;5;2000s;2000s;25;470;3756;2;3;345.476241324079;2007;789;2755;0.811254344;0.053855676;4.858959857;4;;;;;;;;;;;;;;;
Hypoxolith_C05_05_11;2010;1;2005;5;2000s;2000s;25;470;3756;1;2;247.325146823278;2006;562;1966;0.711272105;0.059634985;3.577671433;2;;;;;;;;;;;;;;;
Hypoxolith_C88_01_02;1989;4;1988;1;1980s;1980s;25;280;2597;0;1;97.88480866;1988;890;890;1.11245872;0.050878692;2.716774702;1;;;;;;;;;;;;;;;
Hypoxolith_C05_05_12;2010;1;2005;5;2000s;2000s;25;510;4826;4;5;500.859219269103;2009;474;4739;0.293590066;0.058916742;4.878715261;4;;;;;;;;;;;;;;;
Hypoxolith_C05_05_12;2010;1;2005;5;2000s;2000s;25;510;4826;3;4;451.057724252492;2008;895;4265;0.414213407;0.056752897;7.243276319;4;;;;;;;;;;;;;;;
Hypoxolith_C05_05_12;2010;1;2005;5;2000s;2000s;25;510;4826;2;3;357.023255813953;2007;1159;3370;0.366336856;0.058207099;6.081113734;4;;;;;;;;;;;;;;;
Hypoxolith_C05_05_12;2010;1;2005;5;2000s;2000s;25;510;4826;1;2;235.251245847176;2006;1246;2211;0.515028467;0.056720068;3.695344234;2;;;;;;;;;;;;;;;
Hypoxolith_C88_01_12;1989;4;1988;1;1980s;1980s;25;280;2578;0;1;108.7897196;1988;985;985;0.56465523;0.059377929;2.207310966;1;;;;;;;;;;;;;;;
Hypoxolith_C05_05_13;2010;1;2004;6;2000s;2000s;25;700;4756;5;6;656.298356510746;2009;579;4458;0.024667854;0.077946756;3.092819631;2;;;;;;;;;;;;;;;
Hypoxolith_C05_05_13;2010;1;2004;6;2000s;2000s;25;700;4756;4;5;571.38811630847;2008;825;3879;0.081900358;0.080648583;3.550295761;2;;;;;;;;;;;;;;;
Hypoxolith_C05_05_13;2010;1;2004;6;2000s;2000s;25;700;4756;3;4;450.402022756005;2007;1211;3054;0.157007694;0.093910052;5.228869628;4;;;;;;;;;;;;;;;
Hypoxolith_C05_05_13;2010;1;2004;6;2000s;2000s;25;700;4756;2;3;272.809102402023;2006;667;1843;0.466028333;0.080634174;5.345192962;4;;;;;;;;;;;;;;;
Hypoxolith_C05_05_13;2010;1;2004;6;2000s;2000s;25;700;4756;1;2;174.993678887484;2005;509;1176;0.655437668;0.086690265;3.836487424;2;;;;;;;;;;;;;;;
Hypoxolith_C88_01_15;1989;4;1988;1;1980s;1980s;25;280;2412;0;1;137.1740216;1988;1169;1169;0.525295922;0.066527821;2.354907153;1;;;;;;;;;;;;;;;
Hypoxolith_C05_05_14;2010;1;2005;5;2000s;2000s;25;680;4633;4;5;646.660609993511;2009;597;4405;0.087189207;0.090156401;2.883011864;1;;;;;;;;;;;;;;;
Hypoxolith_C05_05_14;2010;1;2005;5;2000s;2000s;25;680;4633;3;4;559.364049318624;2008;280;3808;0.091841633;0.090423224;2.776834555;1;;;;;;;;;;;;;;;
Hypoxolith_C05_05_14;2010;1;2005;5;2000s;2000s;25;680;4633;2;3;518.420938784339;2007;1018;3528;0.093688816;0.100091027;3.926125768;2;;;;;;;;;;;;;;;
Hypoxolith_C05_05_14;2010;1;2005;5;2000s;2000s;25;680;4633;1;2;369.56348691326;2006;1071;2510;0.31998683;0.114171926;2.603553157;1;;;;;;;;;;;;;;;
Hypoxolith_C88_01_19;1989;4;1988;1;1980s;1980s;25;280;2041;0;1;113.5302806;1988;816;816;0.674552465;0.05198621;2.926118015;1;;;;;;;;;;;;;;;
Hypoxolith_C05_05_15;2010;1;2005;5;2000s;2000s;25;680;4844;4;5;680;2009;351;4844;0.092434958;0.097315893;4.402188917;3;;;;;;;;;;;;;;;
Hypoxolith_C05_05_15;2010;1;2005;5;2000s;2000s;25;680;4844;3;4;630.915184112536;2008;737;4493;0.091140508;0.100961973;4.189660761;3;;;;;;;;;;;;;;;
Hypoxolith_C05_05_15;2010;1;2005;5;2000s;2000s;25;680;4844;2;3;527.851055026893;2007;1352;3756;0.108128701;0.10009976;4.402497837;3;;;;;;;;;;;;;;;
Hypoxolith_C05_05_15;2010;1;2005;5;2000s;2000s;25;680;4844;1;2;338.783616052958;2006;1684;2404;0.401531036;0.107243169;3.620275145;2;;;;;;;;;;;;;;;
Hypoxolith_C91_02_12;1993;3;1991;2;1990s;1990s;25;280;2653;0;1;74.59250851;1991;686;686;0.598272365;0.080055817;2.344439131;1;;;;;;;;;;;;;;;
Hypoxolith_C05_05_16;2010;1;2006;4;2000s;2000s;25;800;5414;4;5;791.751295336788;2010;978;5358;0.160053586;0.113187549;3.729124894;2;;;;;;;;;;;;;;;
Hypoxolith_C05_05_16;2010;1;2006;4;2000s;2000s;25;800;5414;3;4;647.693560325685;2009;977;4380;0.141711197;0.113953091;4.051647437;2;;;;;;;;;;;;;;;
Hypoxolith_C05_05_16;2010;1;2006;4;2000s;2000s;25;800;5414;2;3;503.783123612139;2008;1015;3403;0.118618195;0.110487989;4.753443637;4;;;;;;;;;;;;;;;
Hypoxolith_C05_05_16;2010;1;2006;4;2000s;2000s;25;800;5414;1;2;354.275351591414;2007;978;2388;0.173087207;0.114541321;5.181684048;4;;;;;;;;;;;;;;;
1976_SD25-140;1976;4;1973;4;1970s;1970s;25;279.7397;2349;0;1;85.70808743;1973;740;740;0.585720738;0.117215239;3.408276992;2;;;;;;;;;;;;;;;
Hypoxolith_C05_05_19;2010;1;2005;5;2000s;2000s;25;530;4023;5;6;530;2010;357;4023;0.090456768;0.088715845;6.354271594;4;;;;;;;;;;;;;;;
Hypoxolith_C05_05_19;2010;1;2005;5;2000s;2000s;25;530;4023;4;5;483.206578619487;2009;545;3666;0.07770383;0.098713082;4.690166777;4;;;;;;;;;;;;;;;
Hypoxolith_C05_05_19;2010;1;2005;5;2000s;2000s;25;530;4023;3;4;411.771243458759;2008;696;3121;0.079850284;0.10465995;4.822877551;4;;;;;;;;;;;;;;;
Hypoxolith_C05_05_19;2010;1;2005;5;2000s;2000s;25;530;4023;2;3;320.543732868178;2007;714;2425;0.108814872;0.103308621;5.565767321;4;;;;;;;;;;;;;;;
Hypoxolith_C05_05_19;2010;1;2005;5;2000s;2000s;25;530;4023;1;2;226.956890107152;2006;1091;1711;0.269079652;0.104815994;5.000758142;4;;;;;;;;;;;;;;;
Hypoxolith_C88_02_21;1990;4;1988;2;1980s;1980s;25;277;2087;0;1;145.9547424;1988;1090;1090;0.881397361;0.094398776;3.055652443;2;;;;;;;;;;;;;;;
Hypoxolith_C88_01_01;1989;4;1988;1;1980s;1980s;25;280;2300;1;2;280;1989;1206;2300;0.39907991;0.056620807;4.357634419;3;;;;;;;;;;;;;;;
Hypoxolith_C88_02_10;1990;4;1989;1;1980s;1980s;25;276;2319;0;1;120.8575141;1989;1002;1002;1.440012793;0.049781252;2.671326226;1;;;;;;;;;;;;;;;
Hypoxolith_C88_01_02;1989;4;1988;1;1980s;1980s;25;280;2597;1;2;280;1989;1707;2597;0.417147256;0.053119161;4.009474365;2;;;;;;;;;;;;;;;
Ajvide 99;Neolithic;3;Neolithic;2;Neolithic;Neolithic;27;275.606;2320;0;1;120.9904632;Neolithic;1005;1005;0.207288791;0.074314633;3.715415427;2;;;;;;;;;;;;;;;
Hypoxolith_C88_01_03;1989;4;1988;1;1980s;1980s;25;240;2022;1;2;240;1989;1095;2022;0.67655048;0.052431737;4.530381654;3;;;;;;;;;;;;;;;
Gotland-97;2013;4;2010;4;2010s;2010s;28;273;2663;0;1;83.59479834;2010;795;795;0.698160275;0.068320589;2.746963392;1;;;;;;;;;;;;;;;
Hypoxolith_C88_01_04;1989;4;1987;2;1980s;1980s;25;230;2003;2;3;230;1989;500;2003;0.481916205;0.062897308;7.191282808;4;;;;;;;;;;;;;;;
Hypoxolith_C88_01_04;1989;4;1987;2;1980s;1980s;25;230;2003;1;2;173.301555444054;1988;538;1503;0.46261708;0.050142975;5.212822042;4;;;;;;;;;;;;;;;
Hypoxolith_C88_02_28;1990;4;1989;1;1980s;1980s;25;273;2049;0;1;146.4816086;1989;1090;1090;1.166467304;0.078822091;3.468316744;2;;;;;;;;;;;;;;;
Hypoxolith_C88_01_05;1989;4;1988;1;1980s;1980s;25;220;2096;1;2;220;1989;1317;2096;0.438781799;0.059756334;4.705826775;4;;;;;;;;;;;;;;;
Hypoxolith_C88_02_23;1990;4;1988;2;1980s;1980s;25;272;2369;0;1;139.5337007;1988;1203;1203;0.797368468;0.09755357;3.325214874;2;;;;;;;;;;;;;;;
Hypoxolith_C88_01_06;1989;4;1988;1;1980s;1980s;25;240;2115;1;2;240;1989;1113;2115;0.654046003;0.053982275;4.197800316;3;;;;;;;;;;;;;;;
233 SD25 2018;2018;1;2015;3;2010s;2010s;25;270;2577;0;1;60.68172965;2015;557;557;1.274568006;0.049765372;2.792007565;1;;;;;;;;;;;;;;;
Hypoxolith_C88_01_07;1989;4;1988;1;1980s;1980s;25;240;1985;1;2;240;1989;1020;1985;0.637039778;0.055069625;3.625200836;2;;;;;;;;;;;;;;;
361 SD28 1989;1989;1;1987;2;1980s;1980s;28;270;2233;0;1;116.2393162;1987;948;948;0.83448105;0.051356442;2.913406013;1;;;;;;;;;;;;;;;
Hypoxolith_C88_01_08;1989;4;1988;1;1980s;1980s;25;250;2022;1;2;250;1989;1020;2022;0.548284317;0.063463258;3.372913027;2;;;;;;;;;;;;;;;
BITS-2019-190;2019;4;2017;2;2010s;2010s;25;270;2430;0;1;98.03571429;2017;900;900;1.276887179;0.053847467;3.532082476;2;;;;;;;;;;;;;;;
Hypoxolith_C88_01_09;1989;4;1988;1;1980s;1980s;25;220;1985;1;2;220;1989;946;1985;0.459103009;0.067762325;3.836138163;2;;;;;;;;;;;;;;;
Hypoxolith_C05_01_04;2006;4;2005;1;2000s;2000s;25;270;2653;0;1;73.94702989;2005;705;705;1.169498544;0.066869486;2.755303687;1;;;;;;;;;;;;;;;
Hypoxolith_C88_01_10;1989;4;1988;1;1980s;1980s;25;210;1911;1;2;210;1989;926;1911;0.646757991;0.063997768;3.086058799;2;;;;;;;;;;;;;;;
Hypoxolith_C05_01_27;2006;4;2005;1;2000s;2000s;25;270;2703;0;1;101.7868548;2005;1000;1000;0.63099193;0.107276916;2.595630219;1;;;;;;;;;;;;;;;
Hypoxolith_C88_01_11;1989;4;1988;1;1980s;1980s;25;220;2207;1;2;218.230314064634;1989;1187;2189;0.518045556;0.069624554;3.383364236;2;;;;;;;;;;;;;;;
Hypoxolith_C88_02_08;1990;4;1988;2;1980s;1980s;25;270;2041;0;1;90.17823732;1988;668;668;1.478723458;0.059647646;2.752868324;1;;;;;;;;;;;;;;;
Hypoxolith_C88_01_12;1989;4;1988;1;1980s;1980s;25;280;2578;1;2;208.31308411215;1989;926;1911;0.407950878;0.061816297;2.816215035;1;;;;;;;;;;;;;;;
Hypoxolith_C05_05_04;2010;1;2006;4;2000s;2000s;25;265.6835;2245;0;1;72.37725459;2006;594;594;0.615794793;0.073629723;2.024365657;1;;;;;;;;;;;;;;;
Hypoxolith_C88_01_13;1989;4;1988;1;1980s;1980s;25;260;2152;1;2;260;1989;1225;2152;0.636743596;0.067754467;3.216509718;2;;;;;;;;;;;;;;;
1999_SD25_Q1_502;1999;1;1997;2;1990s;1990s;25;260;2213;0;1;83.48433954;1997;694;694;0.682895147;0.052337731;2.77646386;1;;;;;;;;;;;;;;;
Hypoxolith_C88_01_14;1989;4;1988;1;1980s;1980s;25;290;2226;1;2;280.449458483754;1989;1225;2152;0.636743596;0.067754467;3.216509718;2;;;;;;;;;;;;;;;
1999_SD28_Q1_1252;1999;1;1996;3;1990s;1990s;28;260;2643;0;1;72.54538549;1996;715;715;0.357656489;0.055608597;3.211573849;2;;;;;;;;;;;;;;;
Hypoxolith_C88_01_15;1989;4;1988;1;1980s;1980s;25;280;2412;1;2;280;1989;1243;2412;0.297182753;0.08734917;3.619388622;2;;;;;;;;;;;;;;;
2004_SD28_422;2004;1;2002;2;2000s;2000s;28;260;2446;0;1;97.53037767;2002;900;900;0.834235111;0.059645381;2.788679121;1;;;;;;;;;;;;;;;
Hypoxolith_C88_01_16;1989;4;1988;1;1980s;1980s;25;260;2189;1;2;260;1989;1336;2189;0.397540935;0.070113467;3.538209302;2;;;;;;;;;;;;;;;
2018_SD25_Q1_180;2018;1;2014;4;2010s;2010s;25;260;2754;0;1;76.67638484;2014;789;789;1.382613559;0.055747277;3.155156583;2;;;;;;;;;;;;;;;
Hypoxolith_C88_01_17;1989;4;1988;1;1980s;1980s;25;240;1874;1;2;240;1989;909;1874;0.677175489;0.065776261;3.04179057;2;;;;;;;;;;;;;;;
2019_SD25-177;2019;4;2017;2;2010s;2010s;25;260;2438;0;1;74.96231156;2017;722;722;1.51628997;0.047376239;3.036281863;2;;;;;;;;;;;;;;;
Hypoxolith_C88_01_18;1989;4;1988;1;1980s;1980s;25;250;2096;1;2;250;1989;1002;2096;1.074539467;0.048179437;3.536431361;2;;;;;;;;;;;;;;;
2020_SD25-908;2020;1;2018;2;2010s;2010s;25;260;2390;0;1;140.9337607;2018;1308;1308;1.223734363;0.060770127;3.303416539;2;;;;;;;;;;;;;;;
Hypoxolith_C88_01_19;1989;4;1988;1;1980s;1980s;25;280;2041;1;2;280;1989;1225;2041;0.866340614;0.05868563;3.145689536;2;;;;;;;;;;;;;;;
798 SD28 1988;1988;1;1986;2;1980s;1980s;28;260;2428;0;1;137.0818859;1986;1267;1267;0.454109256;0.074918659;2.652724869;1;;;;;;;;;;;;;;;
Hypoxolith_C88_01_20;1989;4;1988;1;1980s;1980s;25;240;2189;1;2;233.934832491969;1989;1113;2133;0.918417682;0.060033933;3.191774147;2;;;;;;;;;;;;;;;
Hypoxolith_C05_01_07;2006;4;2005;1;2000s;2000s;25;260;2634;0;1;86.24390244;2005;853;853;0.558021487;0.059327195;2.598582783;1;;;;;;;;;;;;;;;
Hypoxolith_C88_01_21;1989;4;1987;2;1980s;1980s;25;230;1855;2;3;218.608130081301;1989;352;1762;0.506044539;0.075024846;3.505295053;2;;;;;;;;;;;;;;;
Hypoxolith_C88_01_21;1989;4;1987;2;1980s;1980s;25;230;1855;1;2;175.490514905149;1988;612;1410;0.375723972;0.061564503;3.31926601;2;;;;;;;;;;;;;;;
Hypoxolith_C05_01_28;2006;4;2005;1;2000s;2000s;25;260;2194;0;1;169.5091575;2005;1422;1422;0.39918051;0.112800078;2.541098604;1;;;;;;;;;;;;;;;
Hypoxolith_C88_01_22;1989;4;1988;1;1980s;1980s;25;210;2152;1;2;210;1989;1225;2152;0.517089826;0.078130564;4.721538318;4;;;;;;;;;;;;;;;
Hypoxolith_C88_01_13;1989;4;1988;1;1980s;1980s;25;260;2152;0;1;113.5947712;1988;927;927;1.023957738;0.057083796;2.733970724;1;;;;;;;;;;;;;;;
Hypoxolith_C88_01_23;1989;4;1988;1;1980s;1980s;25;230;1966;1;2;230;1989;1280;1966;1.345820804;0.056976684;2.877775859;1;;;;;;;;;;;;;;;
Hypoxolith_C88_01_16;1989;4;1988;1;1980s;1980s;25;260;2189;0;1;103.0399266;1988;853;853;0.732932958;0.060496315;2.529779586;1;;;;;;;;;;;;;;;
Hypoxolith_C88_01_24;1989;4;1988;1;1980s;1980s;25;240;1521;1;2;309.503639973527;1989;1280;1966;0.766477004;0.068921798;2.963509659;1;;;;;;;;;;;;;;;
T 3107 SD25 1969;1969;2;1967;2;1960s;1960s;25;260;2052;0;1;149.1753183;1967;1168;1168;0.685279476;0.059226046;3.422781838;2;;;;;;;;;;;;;;;
Hypoxolith_C88_01_25;1989;4;1988;1;1980s;1980s;25;210;1929;1;2;210;1989;1020;1929;0.936422122;0.055084252;3.160272671;2;;;;;;;;;;;;;;;
Hypoxolith_C88_02_15;1990;4;1989;1;1980s;1980s;25;256;1880;0;1;131.886631;1989;959;959;0.325927513;0.137051872;3.058965354;2;;;;;;;;;;;;;;;
Hypoxolith_C88_01_26;1989;4;1988;1;1980s;1980s;25;240;2152;1;2;240;1989;1280;2152;1.061296753;0.069523451;3.225882172;2;;;;;;;;;;;;;;;
2017_Sd25_Q3_Blekinge_trap_517;2017;3;2014;3;2010s;2010s;25;254;3065;0;1;69.71194763;2014;813;813;0.454765452;0.078127404;3.132857589;2;1963;5.91;;;;;;1932;3.156232143;4.173333333;8.297142857;8.296666667;1931;1928;0.185161153
Hypoxolith_C88_01_27;1989;4;1988;1;1980s;1980s;25;230;1985;1;2;230;1989;946;1985;0.886480816;0.061181786;3.483053308;2;;;;;;;;;;;;;;;
11 SD25 1949;1949;2;1946;2;1940s;1940s;25;250;2098;0;1;102.7298851;1946;848;848;0.731854943;0.059024974;3.781938143;2;;;;;;;;;;;;;;;
Hypoxolith_C88_01_28;1989;4;1988;1;1980s;1980s;25;230;1929;1;2;230;1989;1057;1929;0.779624943;0.063327278;3.447555887;2;;;;;;;;;;;;;;;
1939 SD25 511;1939;2;1937;2;1930s;1930s;25;250;2670;0;1;104.5270677;1937;1097;1097;1.59703076;0.053207454;3.28681289;2;;;;;;;;;;;;;;;
Hypoxolith_C88_01_29;1989;4;1987;2;1980s;1980s;25;170;1503;2;3;170;1989;446;1503;0.809732953;0.070089965;3.376654794;2;;;;;;;;;;;;;;;
Hypoxolith_C88_01_29;1989;4;1987;2;1980s;1980s;25;170;1503;1;2;120.411252511721;1988;575;1057;0.802297732;0.06549109;2.584768629;1;;;;;;;;;;;;;;;
1999_SD25_Q1_110;1999;1;1997;2;1990s;1990s;25;250;2524;0;1;123.8687351;1997;1235;1235;0.727522671;0.053200282;2.907120899;1;;;;;;;;;;;;;;;
Hypoxolith_C88_01_30;1989;4;1988;1;1980s;1980s;25;160;1521;1;2;160;1989;519;1521;0.772682909;0.067761312;3.597335406;2;;;;;;;;;;;;;;;
1999_SD28_Q1_1253;1999;1;1997;2;1990s;1990s;28;250;2694;0;1;94.64605067;1997;999;999;0.97553286;0.057940481;2.897443248;1;;;;;;;;;;;;;;;
Hypoxolith_C88_02_01;1990;4;1988;2;1980s;1980s;25;290;2337;1;2;253.620111731844;1989;1188;2041;0.399190879;0.080123117;3.126932385;2;;;;;;;;;;;;;;;
2004_SD28_410;2004;1;2001;3;2000s;2000s;28;250;3465;0;1;49.92474674;2001;655;655;0.558433844;0.051975879;2.798349722;1;;;;;;;;;;;;;;;
Hypoxolith_C88_02_02;1990;4;1988;2;1980s;1980s;25;352;2912;1;2;274.173673328739;1989;1614;2263;0.765640983;0.055883704;3.616759893;2;;;;;;;;;;;;;;;
2004_SD28_450;2004;1;2002;2;2000s;2000s;28;250;2159;0;1;70.27919963;2002;589;589;0.437461085;0.071982896;2.468299716;1;;;;;;;;;;;;;;;
Hypoxolith_C88_02_03;1990;4;1988;2;1980s;1980s;25;335;4396;2;3;307.001595987232;1990;1131;4025;0.657959123;0.067911555;3.898279435;2;;;;;;;;;;;;;;;
Hypoxolith_C88_02_03;1990;4;1988;2;1980s;1980s;25;335;4396;1;2;221.647970816233;1989;1651;2894;0.898108907;0.052594882;3.059851454;2;;;;;;;;;;;;;;;
2018_SD25_34;2018;1;2014;4;2010s;2010s;25;250;2460;0;1;86.03346939;2014;827;827;1.180127275;0.065947148;2.882297804;1;;;;;;;;;;;;;;;
Hypoxolith_C88_02_04;1990;4;1988;2;1980s;1980s;25;289;2319;1;2;243.20744911217;1989;1299;1948;0.650191977;0.05092163;3.651591488;2;;;;;;;;;;;;;;;
2020_BITS-SD25-931-Q1;2020;1;2018;2;2010s;2010s;25;250;1740;0;1;97.10650888;2018;696;696;1.143519574;0.057384227;3.029741045;2;;;;;;;;;;;;;;;
Hypoxolith_C88_02_05;1990;4;1988;2;1980s;1980s;25;322;3024;1;2;255.424684804247;1989;1632;2393;0.603248072;0.05378698;3.210786734;2;;;;;;;;;;;;;;;
HypCod_2005_01-13;2006;4;2005;1;2000s;2000s;25;250;1935;0;1;84.56233422;2005;675;675;1.599312033;0.053623405;2.964247282;1;;;;;;;;;;;;;;;
Hypoxolith_C88_02_06;1990;4;1988;2;1980s;1980s;25;315;2486;1;2;273.047657512116;1989;798;2152;0.32661013;0.059795397;5.486244927;4;;;;;;;;;;;;;;;
HypCod_2005_01-14;2006;4;2004;2;2000s;2000s;25;250;2190;0;1;74.7838785;2004;675;675;1.423842993;0.047162942;2.948965919;1;;;;;;;;;;;;;;;
Hypoxolith_C88_02_07;1990;4;1988;2;1980s;1980s;25;315;2801;1;2;263.296667860982;1989;983;2337;0.288477487;0.072688644;3.66866915;2;;;;;;;;;;;;;;;
Hypoxolith_C05_01_01;2006;4;2005;1;2000s;2000s;25;250;2133;0;1;110.2562412;2005;927;927;0.725909643;0.099059074;2.785601812;1;;;;;;;;;;;;;;;
Hypoxolith_C88_02_08;1990;4;1988;2;1980s;1980s;25;270;2041;1;2;204.384047267356;1989;872;1540;1.170897075;0.050077278;3.106616801;2;;;;;;;;;;;;;;;
Hypoxolith_C05_01_03;2006;4;2004;2;2000s;2000s;25;250;2393;0;1;96.80486781;2004;909;909;0.667585561;0.086974159;2.500001959;1;;;;;;;;;;;;;;;
Hypoxolith_C88_02_09;1990;4;1988;2;1980s;1980s;25;244;2393;1;2;195.456147712967;1989;891;1911;0.485021773;0.062018326;3.274663458;2;;;;;;;;;;;;;;;
Hypoxolith_C88_01_08;1989;4;1988;1;1980s;1980s;25;250;2022;0;1;125.2882704;1988;1002;1002;0.912709841;0.058009475;2.749180403;1;;;;;;;;;;;;;;;
Hypoxolith_C88_02_10;1990;4;1989;1;1980s;1980s;25;276;2319;1;2;245.372022520572;1990;1057;2059;0.565348854;0.051647383;3.247102662;2;;;;;;;;;;;;;;;
Hypoxolith_C88_01_18;1989;4;1988;1;1980s;1980s;25;250;2096;0;1;131.8350911;1988;1094;1094;0.767772479;0.039726513;3.058938823;2;;;;;;;;;;;;;;;
Hypoxolith_C88_02_11;1990;4;1988;2;1980s;1980s;25;298;2312;2;3;298;1990;846;2312;0.127170491;0.265168216;4.281604244;3;;;;;;;;;;;;;;;
Hypoxolith_C88_02_11;1990;4;1988;2;1980s;1980s;25;298;2312;1;2;189.953084274544;1989;996;1466;0.361197793;0.141404668;3.348904454;2;;;;;;;;;;;;;;;
Hypoxolith_C88_02_14;1990;4;1988;2;1980s;1980s;25;245;1805;0;1;80.93203343;1988;583;583;0.332030141;0.224234821;2.995961613;1;;;;;;;;;;;;;;;
Hypoxolith_C88_02_12;1990;4;1989;1;1980s;1980s;25;312;2388;1;2;312;1990;1222;2388;0.183189405;0.150588422;3.999956808;2;;;;;;;;;;;;;;;
Hypoxolith_C88_02_09;1990;4;1988;2;1980s;1980s;25;244;2393;0;1;105.7205204;1988;1020;1020;0.996666889;0.05750513;2.624488963;1;;;;;;;;;;;;;;;
Hypoxolith_C88_02_13;1990;4;1988;2;1980s;1980s;25;281;2087;2;3;281;1990;696;2087;1.547924496;0.119826578;3.612386116;2;;;;;;;;;;;;;;;
Hypoxolith_C88_02_13;1990;4;1988;2;1980s;1980s;25;281;2087;1;2;188.177660086663;1989;583;1391;0.688709083;0.094164106;3.532930841;2;;;;;;;;;;;;;;;
